business_id,cn_pop_sqmi,nn_count,nn_percent_rest,nn_all_percent_open,nn_max_cat_sim,nn_min_cat_sim,nn_avg_stars,nn_max_stars,nn_min_stars,nn_avg_review_count,nn_max_review_count,nn_min_review_count,nn_rest_avg_stars,nn_rest_max_stars,nn_rest_min_stars,nn_rest_avg_review_count,nn_rest_max_review_count,nn_rest_min_review_count,nn_weighted_avg_stars,nn_weighted_avg_review_count,nn_rest_percent_open,nn_mean_cat_sim,cn_opyear_emp,cn_opyear_qp1,cn_opyear_ap,cn_opyear_est,cn_opyear_zip_est,cn_opyear_diff_emp,cn_opyear_diff_qp1,cn_opyear_diff_ap,cn_opyear_diff_est,cn_opyear_diff_zip_est
lD5lowsGjnU71NzA1L3-hA,8870.6,49,38,63,0,0,3.5306122448979598,4.5,2.0,325.3673469387755,1853,3,3.5263157894736836,4.5,2.5,303.7894736842105,991,3,-1.0,-1.0,57,0.0,75911,320917,1324272,3493,111.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-9.01639344262295
IQdpwJLi-AdUu_Fh6hTq-g,8870.6,80,36,62,1,0,3.6,4.5,2.0,179.0875,1853,3,3.4827586206896552,4.5,2.0,191.06896551724137,844,3,4.5,6.0,51,0.03448275862068965,81941,343796,1403707,3675,109.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.8018018018018018
etJG8LKDELzRNOBtCokYbA,8870.6,177,39,57,1,0,3.5536723163841812,5.0,1.5,144.56497175141243,1853,3,3.4571428571428573,4.5,2.0,175.21428571428572,991,3,3.4,75.2,44,0.07142857142857142,77634,363239,1561994,3632,116.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,6.422018348623854
NbZ8kFxUrvAwHzo74r4fuQ,8870.6,297,33,67,1,0,3.4865319865319866,5.0,1.0,125.3232323232323,2117,3,3.383838383838384,4.5,1.5,195.33333333333331,2117,3,3.1666666666666665,103.33333333333331,50,0.030303030303030307,80733,395225,1632905,3777,120.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,3.4482758620689653
2iTsRqUsPGRH1li1WVRvKQ,8870.6,509,28,70,5,0,3.577603143418468,5.0,1.0,107.09037328094306,2117,3,3.45578231292517,4.5,1.5,218.87755102040816,2117,3,3.679104477611941,333.76119402985074,55,0.91156462585034,89310,429714,1830119,4020,131.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,10.084033613445378
n1Ng1q300iLHYZELtOd5FA,8870.6,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,65813,241023,1041448,2953,123.0,10.828014751696614,10.2504871600172,12.74645234208213,6.146657081236521,6.0344827586206895
r9pcdBvf2wc6sIZP8DVIIw,8870.6,46,41,65,1,0,3.5,4.5,2.0,340.6521739130435,1853,3,3.5263157894736836,4.5,2.5,299.3157894736842,991,3,4.125,507.0,57,0.21052631578947367,75911,320917,1324272,3493,111.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-9.01639344262295
qHFlEo7ZfsBQrDr7rkIJAQ,8870.6,128,46,55,1,0,3.4453125,4.5,1.5,171.4375,1853,3,3.406779661016949,4.5,2.0,166.27118644067798,991,3,3.5,88.0,40,0.05084745762711865,76479,331289,1369444,3630,110.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,0.9174311926605505
WM5lY9Yp9FFr7dsC-5sNYA,8870.6,40,40,70,4,0,3.5,4.5,2.0,356.1,1853,3,3.5625,4.5,2.5,342.5625,991,3,3.3125,348.9375,62,1.0,75911,320917,1324272,3493,111.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-9.01639344262295
4oJeSkScjPxuDC_LeK3KiQ,8870.6,396,30,69,0,0,3.5707070707070705,5.0,1.0,121.69949494949495,2117,3,3.475,4.5,2.0,230.46666666666667,2117,3,-1.0,-1.0,54,0.0,88030,452243,1867953,3904,119.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-0.8333333333333334
FvC3W9E6rXUYx-cTxbnUiA,8870.6,255,34,64,4,0,3.5137254901960784,5.0,1.0,127.50196078431372,1853,3,3.4325842696629216,4.5,2.0,188.52808988764042,1590,3,3.6216216216216215,266.1351351351352,47,0.4157303370786517,80733,395225,1632905,3777,120.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,3.4482758620689653
gE9ieXzYlVKZq-n2ddKIyg,8870.6,65,47,56,1,0,3.5,4.5,2.0,271.8,1853,3,3.4838709677419355,4.5,2.5,232.80645161290326,991,3,3.583333333333333,504.16666666666674,45,0.1935483870967742,75911,320917,1324272,3493,111.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-9.01639344262295
H2mDO9cvF-WLvyZexCyvZw,8870.6,14,21,92,0,0,3.25,4.0,2.5,455.28571428571433,1853,4,3.0,3.5,2.5,176.0,254,32,-1.0,-1.0,100,0.0,73202,281868,1189160,3213,122.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,-0.8130081300813009
Rw_kLgXFWEJcDOTVpAVKPg,8870.6,151,19,66,1,0,3.3112582781456954,5.0,1.0,26.31125827814569,912,3,3.35,5.0,2.0,37.8,205,3,4.166666666666667,82.33333333333333,23,0.1,88030,452243,1867953,3904,119.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-0.8333333333333334
9jPb9kD6UBk4aVEgaizaoQ,8870.6,164,43,58,1,0,3.5,5.0,1.5,152.70731707317077,1853,3,3.380281690140845,4.5,2.0,167.78873239436618,991,3,3.5263157894736836,273.5263157894737,40,0.2676056338028169,77580,348547,1463633,3661,109.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-0.9090909090909091
a5c8kBGRGh1-pzF3TXiA2g,8870.6,254,36,61,2,0,3.5118110236220472,5.0,1.0,129.3307086614173,1853,3,3.4347826086956523,4.5,2.0,184.34782608695653,1590,3,3.452380952380953,170.85714285714286,47,0.22826086956521735,80733,395225,1632905,3777,120.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,3.4482758620689653
Nh2fgoaTl3TMP8OBoOOFEA,8870.6,73,19,79,1,0,3.404109589041096,5.0,1.0,25.301369863013697,184,3,3.571428571428572,5.0,1.5,46.28571428571429,138,3,4.0,30.0,57,0.07142857142857142,80733,395225,1632905,3777,120.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,3.4482758620689653
GXdnO7m8X4tjVl7MXHgN4g,8870.6,63,47,57,1,0,3.492063492063492,4.5,2.0,265.2857142857143,1853,3,3.5,4.5,2.5,239.16666666666663,991,3,4.0,205.0,46,0.03333333333333333,75911,320917,1324272,3493,111.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-9.01639344262295
mbjF4qlWNfmLlhQ6-VowHg,8870.6,149,44,56,3,0,3.476510067114094,5.0,1.5,164.7248322147651,1853,3,3.3955223880597014,4.5,2.0,176.2537313432836,991,3,3.5277777777777777,304.0555555555556,41,0.5373134328358209,77580,348547,1463633,3661,109.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-0.9090909090909091
N_423HZadpb28GsecF3SxQ,8870.6,108,18,82,0,0,3.3935185185185186,5.0,1.0,18.805555555555557,138,3,3.5,5.0,1.5,38.35,138,3,-1.0,-1.0,65,0.0,88030,452243,1867953,3904,119.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-0.8333333333333334
0fdi2Y8RLbnLP9Cvwq7utw,8870.6,85,47,52,1,0,3.5,4.5,2.0,232.05882352941174,1853,3,3.4875,4.5,2.5,214.925,991,3,3.25,465.5,45,0.05,81941,343796,1403707,3675,109.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.8018018018018018
u12EUBQJoPDtyPQyKa7zTw,8870.6,117,26,72,1,0,3.61965811965812,5.0,1.0,86.3931623931624,1590,3,3.5967741935483866,5.0,2.5,160.19354838709674,1590,3,4.0,110.0,38,0.03225806451612903,77634,363239,1561994,3632,116.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,6.422018348623854
t7Ne-kIK_UJqLepKQ3RAsQ,8870.6,57,45,56,1,0,3.543859649122807,4.5,2.0,285.17543859649123,1853,3,3.5769230769230766,4.5,2.5,262.53846153846155,991,3,3.333333333333333,391.0,50,0.1153846153846154,75911,320917,1324272,3493,111.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-9.01639344262295
Qihead6oTtWCwde3TBqlGg,8870.6,136,44,53,2,0,3.4742647058823533,5.0,1.5,159.21323529411762,1853,3,3.418032786885246,4.5,2.0,172.81967213114754,991,3,3.6190476190476186,326.7619047619048,40,0.3442622950819672,77580,348547,1463633,3661,109.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-0.9090909090909091
hkbZCioL7TkHLZuTXf-5fQ,8870.6,102,48,49,1,0,3.480392156862745,4.5,2.0,190.16666666666663,1853,3,3.4285714285714284,4.5,2.0,182.7755102040816,991,3,3.5625,436.125,38,0.16326530612244894,81941,343796,1403707,3675,109.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.8018018018018018
UN_48kF4j4jjHQXLbQhaZw,8870.6,469,27,73,1,0,3.668443496801706,5.0,1.0,116.96588486140725,2117,3,3.5193798449612403,5.0,2.0,248.45736434108528,2117,3,3.3461538461538463,242.53846153846158,60,0.1007751937984496,89310,429714,1830119,4020,131.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,10.084033613445378
2ivGlp_mVzwFaPjatAERXg,8870.6,50,28,82,1,0,3.68,5.0,2.0,95.2,1492,3,3.5357142857142856,4.5,2.0,158.71428571428572,1492,3,3.6666666666666665,353.5,57,0.42857142857142855,77580,348547,1463633,3661,109.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-0.9090909090909091
3s8PNggIbgeSsjqM6HKOCg,8870.6,118,18,74,1,0,3.7584745762711855,5.0,1.5,63.016949152542374,850,3,3.5,4.5,2.0,148.6818181818182,850,4,3.25,189.5,45,0.09090909090909093,77634,363239,1561994,3632,116.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,6.422018348623854
Rt_M67qJU8x4QGhdYwnkAQ,8870.6,79,46,53,1,0,3.5126582278481013,4.5,2.0,235.86075949367088,1853,3,3.527027027027027,4.5,2.5,216.05405405405412,991,3,4.0,110.0,43,0.027027027027027032,81941,343796,1403707,3675,109.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.8018018018018018
mwERWE8IqgcmPHg3cpCfNA,8870.6,23,43,78,1,0,3.4347826086956523,4.5,2.5,446.2608695652174,1853,3,3.55,4.0,2.5,352.7,991,3,3.0,3.0,60,0.1,73202,281868,1189160,3213,122.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,-0.8130081300813009
4nhQy38y-PnkY1qALNBTeQ,8870.6,55,40,60,0,0,3.527272727272728,4.5,2.0,306.3818181818182,1853,3,3.5,4.5,2.5,292.59090909090907,991,3,-1.0,-1.0,54,0.0,75911,320917,1324272,3493,111.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,-9.01639344262295
duVhqYoC-wIbsgv1SoqVDg,8870.6,80,46,52,1,0,3.4875,4.5,2.0,234.875,1853,3,3.4864864864864864,4.5,2.5,217.94594594594597,991,3,3.0,167.5,45,0.054054054054054064,81941,343796,1403707,3675,109.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.8018018018018018
T66oqkB_Bllsl0bz9Objdg,8870.6,108,46,51,1,0,3.4953703703703702,4.5,2.0,191.75,1853,3,3.44,4.5,2.0,184.44,991,3,3.2222222222222223,218.33333333333331,42,0.18,76479,331289,1369444,3630,110.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,0.9174311926605505
C4ahTJ4KqDu0OfE2Ao-3Ww,8870.6,446,29,68,1,0,3.595291479820628,5.0,1.0,118.67713004484304,2117,3,3.481203007518797,4.5,2.0,232.9323308270677,2117,3,3.5454545454545454,218.27272727272728,54,0.08270676691729323,89310,429714,1830119,4020,131.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,10.084033613445378
zDZGCsPaiDqbLiE3_blJBw,8870.6,453,29,69,1,0,3.5684326710816783,5.0,1.0,116.01324503311258,2117,3,3.4703703703703703,4.5,2.0,229.66666666666663,2117,3,3.4074074074074074,168.88888888888889,54,0.2,89310,429714,1830119,4020,131.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,10.084033613445378
PelnfQ7PxGeW2J43OwnQ_w,8870.6,493,26,74,1,0,3.66632860040568,5.0,1.0,113.76470588235294,2117,3,3.5112781954887216,5.0,1.5,245.781954887218,2117,3,3.75,221.0,62,0.015037593984962403,89310,429714,1830119,4020,131.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,10.084033613445378
lYlVsbhDrglWDdhh7OTM2w,8296.68,134,25,69,0,0,3.279850746268657,5.0,1.0,51.97014925373134,601,3,3.1911764705882355,4.0,1.5,87.85294117647058,601,3,-1.0,-1.0,44,0.0,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
ElM8yyW45TAy4vjApwy7ZQ,8296.68,95,25,81,1,0,3.4684210526315784,5.0,1.0,41.68421052631579,477,3,3.1041666666666665,4.0,1.5,86.29166666666669,477,3,3.6666666666666665,161.0,62,0.125,89310,429714,1830119,4020,67.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,0.0
yGd87bkFijZ6YHrHtW5maA,8296.68,79,27,81,1,0,3.4683544303797467,5.0,1.0,45.10126582278482,477,3,3.113636363636364,4.0,1.5,87.86363636363636,477,3,3.7,134.4,68,0.2272727272727273,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
REM8BezFuK4MQ6j2k1I7-Q,8296.68,3,33,100,0,0,3.6666666666666665,4.5,3.0,15.0,23,3,3.0,3.0,3.0,23.0,23,23,-1.0,-1.0,100,0.0,76479,331289,1369444,3630,70.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,6.0606060606060606
OgnEQFk9HmF6jGVM3hUM2Q,8296.68,20,50,75,1,0,3.375,5.0,2.0,98.65,477,3,3.4,4.0,2.0,156.4,477,3,2.833333333333333,30.66666666666667,70,0.3,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
fIC9tXNgCfKCncoIujZC6w,8296.68,64,42,67,0,0,3.375,4.5,1.5,105.078125,674,3,3.4074074074074074,4.5,1.5,157.62962962962962,674,3,-1.0,-1.0,59,0.0,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
eWcyXTiaexrkvCc3vlFWKA,8296.68,20,25,70,1,0,3.675,5.0,1.0,39.1,248,3,3.6,4.5,2.5,36.2,78,7,2.5,38.0,60,0.2,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
mS8ZyLZjYhB42ts9_8j3vg,8296.68,25,28,64,1,0,3.48,5.0,2.0,47.08,266,4,3.3571428571428568,4.0,2.0,79.85714285714286,266,6,3.5,113.0,71,0.2857142857142857,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
zesysZuscMHxBl9uIQXIIw,8296.68,43,32,72,1,0,3.3488372093023258,5.0,1.0,29.13953488372093,366,3,2.9285714285714284,3.5,1.5,39.285714285714285,366,3,2.5,14.0,64,0.07142857142857142,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
-SWWUof5TuWDVL5SEAml8Q,8296.68,19,42,73,1,0,3.263157894736842,5.0,2.0,37.68421052631579,248,3,2.875,4.0,2.0,36.5,102,5,3.25,19.0,62,0.25,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
-uRn5Hf1uo4vf3UTtOvIfA,8296.68,81,23,75,1,0,3.216049382716049,5.0,1.5,39.160493827160494,266,3,3.0789473684210527,4.5,1.5,72.42105263157895,266,4,3.75,135.5,68,0.10526315789473684,80733,395225,1632905,3777,67.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-6.944444444444445
fpM-O9Ul62xizBq9YNO_tQ,8296.68,36,58,61,1,0,3.3472222222222223,4.5,1.5,104.61111111111113,601,3,3.1904761904761907,4.5,1.5,112.85714285714286,601,3,3.5,3.0,47,0.047619047619047616,81941,343796,1403707,3675,66.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.4925373134328357
mvWhlMnXXidb1R2krK25VQ,8296.68,15,33,80,1,0,3.2,4.5,1.0,15.933333333333335,35,3,3.6,4.5,2.0,17.0,25,5,4.0,21.0,60,0.2,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
M5Nvx_jkTf56Ne7tuXgCLQ,8296.68,15,33,100,0,0,3.4,4.5,2.5,33.46666666666667,89,4,3.1,3.5,2.5,42.8,81,24,-1.0,-1.0,100,0.0,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
SXyGMj1rBHauU_MMLEsUfw,8296.68,47,27,76,1,0,3.627659574468085,5.0,1.0,24.78723404255319,248,3,3.5769230769230766,4.5,2.0,29.615384615384613,96,5,2.5,17.333333333333332,76,0.2307692307692308,89310,429714,1830119,4020,67.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,0.0
-NjZ5HZApXjRJaTVZeSO_w,8296.68,65,36,63,1,0,3.2384615384615385,4.5,1.5,63.353846153846156,601,3,3.1875,4.5,1.5,90.75,601,3,3.5,6.0,41,0.04166666666666666,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
OQcvO5P3gH0cuJ-bPXwfQQ,8296.68,27,33,74,1,0,3.5185185185185186,5.0,1.0,32.03703703703704,248,3,3.2777777777777777,4.5,2.0,25.66666666666667,78,5,3.5,28.5,66,0.2222222222222222,80733,395225,1632905,3777,67.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-6.944444444444445
66jwLkSd6M0cZulZrA3zcw,8296.68,89,42,60,3,0,3.3932584269662924,5.0,1.5,84.9887640449438,674,3,3.421052631578948,5.0,1.5,120.02631578947368,674,3,3.25,78.77777777777777,50,0.4736842105263158,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
V78f9CdEVTkKFkyhdTYVrQ,8296.68,43,25,67,1,0,3.3837209302325584,5.0,1.5,43.7906976744186,266,4,3.136363636363636,4.0,1.5,75.54545454545455,266,4,2.833333333333333,35.666666666666664,72,0.2727272727272727,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
wo5r_5DGI0vSJTKBTxo5Bw,8296.68,2,100,100,1,0,3.25,3.5,3.0,211.5,254,169,3.25,3.5,3.0,211.5,254,169,3.0,169.0,100,0.5,73202,281868,1189160,3213,64.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,-4.477611940298507
UpnKwbOmB1Navg3WareTZA,8296.68,38,26,68,0,0,3.4078947368421053,5.0,1.5,43.60526315789475,266,3,3.2,4.0,1.5,82.4,266,4,-1.0,-1.0,80,0.0,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
yDWoMtwZg2PnXlwdUhjp-A,8296.68,42,33,83,2,0,3.261904761904762,5.0,1.0,19.52380952380953,72,3,2.9642857142857144,4.5,1.5,29.285714285714285,71,4,3.083333333333333,44.33333333333334,71,0.42857142857142855,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
Rmw9HB35S9qobQKN6bXgmA,8296.68,29,37,75,1,0,3.2758620689655173,5.0,1.5,20.448275862068964,71,3,3.272727272727273,4.5,1.5,29.818181818181817,71,4,3.8333333333333335,46.33333333333334,63,0.2727272727272727,80733,395225,1632905,3777,67.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-6.944444444444445
wpHN9iLlhn_z613xJd5uyA,8296.68,43,30,72,2,0,3.3837209302325584,5.0,1.0,29.32558139534884,366,3,3.0,3.5,1.5,42.07692307692308,366,3,2.7857142857142856,18.285714285714285,61,0.5384615384615384,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
fDpiXePaeKqbOfoxXxUKyw,8296.68,61,27,72,1,0,3.262295081967213,5.0,1.5,43.885245901639344,266,3,3.147058823529412,4.5,1.5,79.05882352941177,266,4,3.5,188.5,70,0.1176470588235294,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
HNpogRK7eWUmUQgNTMD6lA,8296.68,25,56,64,1,0,3.24,4.5,1.5,119.68,601,3,3.071428571428572,4.0,1.5,136.57142857142858,601,3,3.375,112.25,42,0.2857142857142857,81941,343796,1403707,3675,66.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.4925373134328357
udGrKu1eJ_Qdd6O1PeUrmg,8296.68,107,21,75,3,0,3.2289719626168223,5.0,1.0,34.78504672897196,266,3,3.065217391304348,4.5,1.5,63.39130434782609,266,3,3.1785714285714284,63.85714285714285,60,0.6086956521739131,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,0.0
ygW1BY7co1ioTKmeWzJt-Q,8296.68,44,29,70,1,0,3.375,5.0,1.5,42.25,266,3,3.0769230769230766,4.0,1.5,70.61538461538461,266,4,2.5,105.0,76,0.2307692307692308,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
-vb_yx5QnIhpXUIdPVD2og,8296.68,23,30,73,0,0,3.4782608695652173,5.0,1.0,36.69565217391305,248,3,3.2857142857142856,4.5,2.0,31.42857142857143,78,7,-1.0,-1.0,71,0.0,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
rUq7zZc-dWzC9H3KOPnsMQ,8296.68,10,40,60,0,0,3.65,4.5,3.0,56.7,266,5,3.5,3.5,3.5,81.0,266,12,-1.0,-1.0,50,0.0,81941,343796,1403707,3675,66.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.4925373134328357
ZgrKt3GU8vYyeE7pqSUkkQ,8296.68,18,44,72,0,0,3.305555555555556,4.5,2.0,84.5,1123,3,3.1875,4.5,2.5,161.875,1123,3,-1.0,-1.0,62,0.0,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
iUGdlpOMN8f0PTydikdxyw,8296.68,21,57,66,0,0,3.261904761904762,4.5,1.5,134.52380952380952,601,3,3.0416666666666665,4.0,1.5,154.5,601,3,-1.0,-1.0,50,0.0,81941,343796,1403707,3675,66.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.4925373134328357
IuSx68tb7iZa-aAeknXp8A,8296.68,33,54,60,1,0,3.303030303030303,4.5,1.5,109.3030303030303,601,3,3.138888888888889,4.0,1.5,118.16666666666669,601,3,3.0,21.0,44,0.1111111111111111,81941,343796,1403707,3675,66.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.4925373134328357
h3pMMRwqBjMeMtk0_qQzRQ,8296.68,11,36,72,0,0,3.363636363636364,5.0,2.0,93.9090909090909,425,4,3.5,4.0,2.0,202.75,425,4,-1.0,-1.0,75,0.0,76479,331289,1369444,3630,70.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,6.0606060606060606
ktJJMphosVXddoLGG9xR4A,8296.68,19,42,63,3,0,3.2894736842105265,4.5,2.0,18.57894736842105,56,3,3.0,3.5,2.5,15.0,29,3,2.9166666666666665,20.5,50,0.75,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
fzpnaYOqBDjKnnAgFcgR8A,8296.68,16,62,68,3,0,3.03125,4.0,2.5,129.625,601,5,3.15,4.0,2.5,156.2,601,5,2.8,110.2,60,0.5,81941,343796,1403707,3675,66.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.4925373134328357
7w9GpK5BJZY94sbfK__oDw,8296.68,5,40,40,0,0,3.0,4.0,2.0,16.0,35,4,2.5,3.0,2.0,23.5,35,12,-1.0,-1.0,50,0.0,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
_kB1BSKQ5lRzhvcmCY7E0Q,8296.68,15,26,86,0,0,3.1333333333333333,5.0,1.5,22.066666666666666,71,3,2.75,3.5,1.5,38.75,71,12,-1.0,-1.0,100,0.0,77634,363239,1561994,3632,72.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.3478260869565215
pCVQq3jzfrT2CNHAIMMy0g,8296.68,17,47,70,2,0,3.4705882352941178,5.0,2.0,104.47058823529413,477,3,3.6875,4.0,2.0,184.375,477,3,4.0,391.0,62,0.375,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
N4BbeIbQNgtUEEMutu9U3w,8296.68,3,100,66,0,0,3.0,3.5,2.5,151.33333333333334,254,31,3.0,3.5,2.5,151.33333333333334,254,31,-1.0,-1.0,66,0.0,73202,281868,1189160,3213,64.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,-4.477611940298507
tybTvXOgkOjeXMFbLcSYJA,8296.68,59,37,57,1,0,3.23728813559322,4.5,1.5,75.0508474576271,601,3,3.1818181818181817,4.0,1.5,100.72727272727272,601,3,2.875,60.75,36,0.18181818181818185,77580,348547,1463633,3661,69.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.4285714285714286
rTN9PfZFa3vmfyPZd-u9sw,8296.68,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,73202,281868,1189160,3213,64.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,-4.477611940298507
H5Y6o9H4rtxbHJFgLqI6Fw,8296.68,2,100,50,1,0,3.0,3.5,2.5,142.5,254,31,3.0,3.5,2.5,142.5,254,31,2.5,31.0,50,0.5,73202,281868,1189160,3213,64.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,-4.477611940298507
X8mtoSxY8whtmbDlj0D3Aw,8296.68,5,20,80,0,0,3.4,5.0,2.0,105.0,425,15,4.0,4.0,4.0,425.0,425,425,-1.0,-1.0,100,0.0,81941,343796,1403707,3675,66.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.4925373134328357
